tarjeta;es;Fecha;Hora;Tipo
PF0537;S;15/01/2020;1603;;
PF1897;S;15/01/2020;1603;;
PF0581;S;15/01/2020;1606;;
PF0580;S;15/01/2020;1607;;
PF2940;S;15/01/2020;1608;;
PF0554;S;15/01/2020;1609;;
PF1559;S;15/01/2020;1611;;
PF3739;E;16/01/2020;0717;;
PF0530;E;16/01/2020;0717;;
PF0533;E;16/01/2020;0717;;
PF1714;E;16/01/2020;0717;;
PF0536;E;16/01/2020;0718;;
PF1713;E;16/01/2020;0718;;
PF0580;E;16/01/2020;0719;;
PF1840;E;16/01/2020;0720;;
PF0541;E;16/01/2020;0720;;
PF0554;E;16/01/2020;0720;;
PF2940;E;16/01/2020;0722;;
PF0578;E;16/01/2020;0723;;
PF2952;E;16/01/2020;0723;;
PF0581;E;16/01/2020;0724;;
PF0576;E;16/01/2020;0724;;
PF2919;E;16/01/2020;0726;;
PF0553;E;16/01/2020;0726;;
PF1168;E;16/01/2020;0726;;
PF5058;E;16/01/2020;0727;;
PF3686;E;16/01/2020;0727;;
PF2920;E;16/01/2020;0728;;
PF4099;E;16/01/2020;0728;;
PF4019;E;16/01/2020;0728;;
PF1897;E;16/01/2020;0729;;
PF4218;E;16/01/2020;0730;;
PF0563;E;16/01/2020;0750;;
PF2068;P;16/01/2020;0923;;
PF0536;P;16/01/2020;1150;;
PF5860;P;16/01/2020;1150;;
PF0540;P;16/01/2020;1154;;
PF1840;P;16/01/2020;1159;;
PF1765;P;16/01/2020;1159;;
PF1839;P;16/01/2020;1159;;
PF2068;A;16/01/2020;1200;;
PF1897;A;16/01/2020;1200;;
PF0588;A;16/01/2020;1202;;
PF0530;A;16/01/2020;1202;;
PF4099;A;16/01/2020;1208;;
PF2920;A;16/01/2020;1208;;
PF0547;A;16/01/2020;1208;;
PF0536;A;16/01/2020;1208;;
PF2940;A;16/01/2020;1209;;
PF2919;A;16/01/2020;1209;;
PF0533;A;16/01/2020;1212;;
PF0534;A;16/01/2020;1212;;
PF5860;A;16/01/2020;1212;;
PF0540;A;16/01/2020;1213;;
PF1897;A;16/01/2020;1216;;
PF0530;A;16/01/2020;1216;;
PF0588;A;16/01/2020;1217;;
PF2068;A;16/01/2020;1217;;
PF0541;E;10/01/2020;0731;;
PF0553;E;10/01/2020;0732;;
PF2952;E;10/01/2020;0733;;
PF2919;E;10/01/2020;0733;;
PF1765;E;10/01/2020;0821;;
PF5058;E;10/01/2020;0832;;
PF2920;P;10/01/2020;0917;;
PF0532;P;10/01/2020;1151;;
PF0535;P;10/01/2020;1151;;
PF0540;P;10/01/2020;1151;;
PF0536;P;10/01/2020;1154;;
PF5860;P;10/01/2020;1154;;
PF1897;P;10/01/2020;1158;;
PF0580;P;10/01/2020;1158;;
PF2068;P;10/01/2020;1159;;
PF1840;P;10/01/2020;1159;;
PF1765;P;10/01/2020;1159;;
PF1839;P;10/01/2020;1159;;
PF0588;A;10/01/2020;1200;;
PF0530;A;10/01/2020;1200;;
PF1559;A;10/01/2020;1208;;
PF4099;A;10/01/2020;1208;;
PF2919;A;10/01/2020;1208;;
PF2940;A;10/01/2020;1209;;
PF1556;A;10/01/2020;1210;;
PF0536;A;10/01/2020;1211;;
PF0535;A;10/01/2020;1211;;
PF0534;A;10/01/2020;1212;;
PF0533;A;10/01/2020;1212;;
PF0576;A;10/01/2020;1212;;
PF5860;A;10/01/2020;1212;;
PF1897;A;10/01/2020;1214;;
PF0588;A;10/01/2020;1214;;
PF2068;A;10/01/2020;1219;;
PF0532;A;10/01/2020;1219;;
PF0540;A;10/01/2020;1219;;
PF0530;A;10/01/2020;1220;;
PF1765;A;10/01/2020;1222;;
PF1839;A;10/01/2020;1222;;
PF1840;A;10/01/2020;1222;;
PF0555;A;10/01/2020;1223;;
PF0580;A;10/01/2020;1224;;
PF0554;A;10/01/2020;1231;;
PF0553;A;10/01/2020;1231;;
PF0581;A;10/01/2020;1231;;
PF5058;A;10/01/2020;1232;;
PF1168;A;10/01/2020;1232;;
PF4019;A;10/01/2020;1232;;
PF2901;A;10/01/2020;1232;;
PF4218;A;10/01/2020;1233;;
PF0537;A;10/01/2020;1235;;
PF2901;E;14/01/2020;0710;;
PF6528;E;14/01/2020;0713;;
PF1556;E;14/01/2020;0715;;
PF1713;E;14/01/2020;0715;;
PF0552;E;14/01/2020;0715;;
PF0579;E;14/01/2020;0716;;
PF0533;E;14/01/2020;0716;;
PF0536;E;14/01/2020;0717;;
PF1559;E;14/01/2020;0717;;
PF1559;E;14/01/2020;0717;;
PF0537;E;14/01/2020;0718;;
PF2940;E;14/01/2020;0719;;
PF1714;E;14/01/2020;0719;;
PF0541;E;14/01/2020;0720;;
PF1168;E;14/01/2020;0721;;
PF5860;E;14/01/2020;0721;;
PF0530;E;14/01/2020;0722;;
PF0578;E;14/01/2020;0722;;
PF1840;E;14/01/2020;0723;;
PF0580;E;14/01/2020;0723;;
PF1839;E;14/01/2020;0724;;
PF0576;E;14/01/2020;0725;;
PF4099;E;14/01/2020;0725;;
PF4019;E;14/01/2020;0726;;
PF3739;E;14/01/2020;0726;;
PF0581;E;14/01/2020;0726;;
PF1897;E;14/01/2020;0727;;
PF0547;E;14/01/2020;0728;;
PF4218;E;14/01/2020;0728;;
PF5058;E;14/01/2020;0728;;
PF0553;E;14/01/2020;0730;;
PF2952;E;14/01/2020;0731;;
PF2919;E;14/01/2020;0731;;
PF2920;E;14/01/2020;0732;;
PF1765;P;14/01/2020;0931;;
PF0563;P;14/01/2020;0932;;
PF0533;P;14/01/2020;1023;;
PF0536;P;14/01/2020;1150;;
PF0533;P;14/01/2020;1150;;
PF0534;P;14/01/2020;1150;;
PF5860;P;14/01/2020;1151;;
PF0540;P;14/01/2020;1153;;
PF0530;P;14/01/2020;1157;;
PF1839;P;14/01/2020;1159;;
PF2068;P;14/01/2020;1159;;
PF0588;P;14/01/2020;1159;;
PF1840;P;14/01/2020;1159;;
PF1765;P;14/01/2020;1159;;
PF2920;A;14/01/2020;1206;;
PF0552;A;14/01/2020;1206;;
PF1559;A;14/01/2020;1206;;
PF1556;A;14/01/2020;1309;;
PF4218;A;14/01/2020;1309;;
PF4099;A;14/01/2020;1309;;
PF2919;A;14/01/2020;1324;;
PF0547;A;14/01/2020;1330;;
PF2940;A;14/01/2020;1331;;
PF0547;A;14/01/2020;1357;;
PF2940;A;14/01/2020;1357;;
PF2068;A;14/01/2020;1432;;
PF3911;A;14/01/2020;1444;;
PF3686;A;14/01/2020;1445;;
PF0536;S;14/01/2020;1600;;
PF6528;S;14/01/2020;1600;;
PF0533;S;14/01/2020;1600;;
PF0540;S;14/01/2020;1600;;
PF0535;S;14/01/2020;1600;;
PF5860;S;14/01/2020;1600;;
PF1839;S;14/01/2020;1602;;
PF1897;S;14/01/2020;1602;;
PF0580;S;14/01/2020;1603;;
PF0554;S;14/01/2020;1606;;
PF0588;S;14/01/2020;1606;;
PF4219;S;14/01/2020;1606;;
PF0534;S;14/01/2020;1607;;
PF1559;S;14/01/2020;1610;;
PF3686;S;14/01/2020;1612;;
PF0563;S;14/01/2020;1612;;
PF4218;S;14/01/2020;1612;;
PF1551;S;14/01/2020;1614;;
PF0578;S;14/01/2020;1614;;
PF1168;S;14/01/2020;1617;;
PF0576;S;14/01/2020;1617;;
PF4848;S;14/01/2020;1617;;
PF2952;S;14/01/2020;1617;;
PF4099;S;14/01/2020;1618;;
PF2940;S;14/01/2020;1618;;
PF2919;S;14/01/2020;1618;;
PF0547;S;14/01/2020;1620;;
PF0552;S;14/01/2020;1621;;
PF4019;S;14/01/2020;1621;;
PF2901;S;14/01/2020;1622;;
PF2901;S;14/01/2020;1623;;
PF0548;S;14/01/2020;1626;;
PF0579;S;14/01/2020;1635;;
PF1556;S;14/01/2020;1638;;
PF5058;S;14/01/2020;1702;;
PF2920;S;14/01/2020;1709;;
PF5059;S;14/01/2020;1745;;
PF1714;S;14/01/2020;1800;;
PF0537;S;14/01/2020;1802;;
PF1840;S;14/01/2020;1803;;
PF0530;E;15/01/2020;0730;;
PF4218;E;15/01/2020;0730;;
PF0563;E;15/01/2020;0731;;
PF3739;E;15/01/2020;0741;;
PF0553;E;15/01/2020;0749;;
PF1765;P;15/01/2020;0931;;
PF1556;P;15/01/2020;1119;;
PF5860;P;15/01/2020;1154;;
PF0536;P;15/01/2020;1155;;
PF0535;P;15/01/2020;1156;;
PF0532;P;15/01/2020;1156;;
PF0540;P;15/01/2020;1156;;
PF1897;P;15/01/2020;1157;;
PF1897;P;15/01/2020;1157;;
PF0580;P;15/01/2020;1157;;
PF1839;P;15/01/2020;1158;;
PF1840;P;15/01/2020;1158;;
PF1765;A;15/01/2020;1200;;
PF2068;A;15/01/2020;1200;;
PF0530;A;15/01/2020;1201;;
PF0588;A;15/01/2020;1201;;
PF1559;A;15/01/2020;1204;;
PF0547;A;15/01/2020;1204;;
PF2920;A;15/01/2020;1204;;
PF2919;A;15/01/2020;1204;;
PF0579;A;15/01/2020;1206;;
PF2952;A;15/01/2020;1208;;
PF3739;A;15/01/2020;1208;;
PF0536;A;15/01/2020;1209;;
PF2940;A;15/01/2020;1211;;
PF0533;A;15/01/2020;1211;;
PF0534;A;15/01/2020;1211;;
PF5860;A;15/01/2020;1211;;
PF0588;A;15/01/2020;1212;;
PF0540;A;15/01/2020;1213;;
PF0532;A;15/01/2020;1213;;
PF1840;A;15/01/2020;1214;;
PF1765;A;15/01/2020;1214;;
PF0535;A;15/01/2020;1214;;
PF2068;A;15/01/2020;1216;;
PF1839;A;15/01/2020;1216;;
PF0530;A;15/01/2020;1216;;
PF0580;A;15/01/2020;1223;;
PF0555;A;15/01/2020;1225;;
PF1559;A;15/01/2020;1231;;
PF3739;A;15/01/2020;1231;;
PF2952;A;15/01/2020;1231;;
PF0537;A;15/01/2020;1232;;
PF0537;A;15/01/2020;1232;;
PF6528;A;15/01/2020;1232;;
PF6528;A;15/01/2020;1232;;
PF1559;S;15/01/2020;1611;;
PF4218;S;15/01/2020;1613;;
PF1168;S;15/01/2020;1613;;
PF2920;S;15/01/2020;1613;;
PF4099;S;15/01/2020;1614;;
PF0578;S;15/01/2020;1614;;
PF0547;S;15/01/2020;1615;;
PF2952;S;15/01/2020;1615;;
PF4848;S;15/01/2020;1616;;
PF4019;S;15/01/2020;1617;;
PF2901;S;15/01/2020;1617;;
PF1556;S;15/01/2020;1617;;
PF0541;S;15/01/2020;1620;;
PF3686;S;15/01/2020;1621;;
PF2919;S;15/01/2020;1621;;
PF0548;S;15/01/2020;1621;;
PF4219;S;15/01/2020;1623;;
PF0576;S;15/01/2020;1625;;
PF0540;S;15/01/2020;1629;;
PF3739;S;15/01/2020;1629;;
PF5058;S;15/01/2020;1632;;
PF0579;S;15/01/2020;1637;;
PF0588;S;15/01/2020;1735;;
PF1551;S;15/01/2020;1800;;
PF1765;S;15/01/2020;1800;;
PF0553;S;15/01/2020;1809;;
PF0530;S;15/01/2020;1809;;
PF0552;S;15/01/2020;1817;;
PF5059;S;15/01/2020;1832;;
PF0547;;16/01/2020;0556;;
PF1765;;16/01/2020;0556;;
PF0534;E;16/01/2020;0648;;
PF5059;E;16/01/2020;0659;;
PF4219;E;16/01/2020;0701;;
PF0540;E;16/01/2020;0705;;
PF0588;E;16/01/2020;0706;;
PF0552;E;16/01/2020;0706;;
PF4848;E;16/01/2020;0707;;
PF0535;E;16/01/2020;0708;;
PF2901;E;16/01/2020;0709;;
PF0548;E;16/01/2020;0709;;
PF0532;E;16/01/2020;0711;;
PF0579;E;16/01/2020;0714;;
PF6528;E;16/01/2020;0714;;
PF1551;E;16/01/2020;0715;;
PF5860;E;16/01/2020;0715;;
PF1559;E;16/01/2020;0716;;
PF1559;E;16/01/2020;0716;;
PF1556;E;16/01/2020;0716;;
PF1839;E;16/01/2020;0716;;
PF0537;E;16/01/2020;0717;;
PF1840;A;16/01/2020;1218;;
PF1765;A;16/01/2020;1218;;
PF1839;A;16/01/2020;1218;;
PF0532;A;16/01/2020;1218;;
PF0532;A;16/01/2020;1218;;
PF0580;A;16/01/2020;1226;;
PF0580;A;16/01/2020;1226;;
PF0576;A;16/01/2020;1228;;
PF0578;A;16/01/2020;1228;;
PF0581;A;16/01/2020;1231;;
PF0554;A;16/01/2020;1231;;
PF0553;A;16/01/2020;1231;;
PF5058;A;16/01/2020;1232;;
PF1556;A;16/01/2020;1234;;
PF0552;A;16/01/2020;1234;;
PF1168;A;16/01/2020;1234;;
PF3739;A;16/01/2020;1234;;
PF2952;A;16/01/2020;1235;;
PF1559;A;16/01/2020;1235;;
PF4848;A;16/01/2020;1235;;
PF2901;A;16/01/2020;1237;;
PF4019;A;16/01/2020;1237;;
PF1551;A;16/01/2020;1237;;
PF6528;A;16/01/2020;1239;;
PF6528;A;16/01/2020;1239;;
PF0537;A;16/01/2020;1239;;
PF0537;A;16/01/2020;1239;;
PF2919;A;16/01/2020;1239;;
PF4099;A;16/01/2020;1239;;
PF2940;A;16/01/2020;1240;;
PF2920;A;16/01/2020;1240;;
PF0547;A;16/01/2020;1240;;
PF2940;A;16/01/2020;1241;;
PF4218;A;16/01/2020;1242;;
PF0535;A;16/01/2020;1247;;
PF5058;A;16/01/2020;1248;;
PF0581;A;16/01/2020;1253;;
PF0553;A;16/01/2020;1254;;
PF0554;A;16/01/2020;1254;;
PF1168;A;16/01/2020;1303;;
PF1559;A;16/01/2020;1303;;
PF0548;A;16/01/2020;1303;;
PF0552;A;16/01/2020;1303;;
PF4848;A;16/01/2020;1303;;
PF1556;A;16/01/2020;1309;;
PF1551;A;16/01/2020;1309;;
PF1551;A;16/01/2020;1309;;
PF2901;A;16/01/2020;1309;;
PF4019;A;16/01/2020;1309;;
PF4218;A;16/01/2020;1318;;
PF0579;A;16/01/2020;1332;;
PF1714;E;17/01/2020;0650;;
PF0534;E;17/01/2020;0652;;
PF0555;E;17/01/2020;0700;;
PF0536;E;17/01/2020;0700;;
PF4219;E;17/01/2020;0704;;
PF0540;E;17/01/2020;0707;;
PF5860;E;17/01/2020;0707;;
PF4848;E;17/01/2020;0710;;
PF1551;E;17/01/2020;0711;;
PF1559;E;17/01/2020;0712;;
PF1559;E;17/01/2020;0712;;
PF5059;E;17/01/2020;0713;;
PF0535;E;17/01/2020;0714;;
PF0552;E;17/01/2020;0715;;
PF2901;E;17/01/2020;0715;;
PF0541;E;17/01/2020;0719;;
PF0548;E;17/01/2020;0720;;
PF0530;E;17/01/2020;0721;;
PF0533;E;17/01/2020;0721;;
PF0547;E;17/01/2020;0722;;
PF1168;E;17/01/2020;0722;;
PF3739;E;17/01/2020;0723;;
PF0580;E;17/01/2020;0723;;
PF0578;E;17/01/2020;0723;;
PF0588;E;17/01/2020;0724;;
PF0554;E;17/01/2020;0724;;
PF0576;E;17/01/2020;0724;;
PF0581;E;17/01/2020;0725;;
PF4099;E;17/01/2020;0726;;
PF1897;E;17/01/2020;0726;;
PF2940;E;17/01/2020;0727;;
PF4218;E;17/01/2020;0727;;
PF0553;E;17/01/2020;0729;;
PF1840;E;17/01/2020;0729;;
PF0579;E;17/01/2020;0731;;
PF2920;E;17/01/2020;0732;;
PF2952;E;17/01/2020;0732;;
PF2919;E;17/01/2020;0732;;
PF1839;E;17/01/2020;0732;;
PF4019;E;17/01/2020;0753;;
PF1556;E;17/01/2020;0800;;
PF3686;E;17/01/2020;0800;;
PF2068;E;17/01/2020;0823;;
PF5058;P;17/01/2020;1033;;
PF0536;P;17/01/2020;1149;;
PF0532;P;17/01/2020;1150;;
PF0540;P;17/01/2020;1150;;
PF5860;P;17/01/2020;1150;;
PF0535;P;17/01/2020;1153;;
PF1765;P;17/01/2020;1159;;
PF0580;P;17/01/2020;1159;;
PF1840;P;17/01/2020;1159;;
PF0530;P;17/01/2020;1159;;
PF2952;A;17/01/2020;1201;;
PF0536;A;17/01/2020;1204;;
PF2068;A;17/01/2020;1204;;
PF2068;A;17/01/2020;1204;;
PF2920;A;17/01/2020;1206;;
PF1559;A;17/01/2020;1206;;
PF0534;A;17/01/2020;1207;;
PF0533;A;17/01/2020;1207;;
PF3739;A;17/01/2020;1207;;
PF5860;A;17/01/2020;1207;;
PF2919;A;17/01/2020;1208;;
PF2940;A;17/01/2020;1208;;
PF0547;A;17/01/2020;1209;;
PF0532;A;17/01/2020;1212;;
PF0540;A;17/01/2020;1212;;
PF0535;A;17/01/2020;1212;;
PF1840;A;17/01/2020;1216;;
PF1765;A;17/01/2020;1216;;
PF2068;A;17/01/2020;1222;;
PF0555;A;17/01/2020;1222;;
PF0580;A;17/01/2020;1225;;
PF0576;A;17/01/2020;1226;;
PF0578;A;17/01/2020;1226;;
PF2952;A;17/01/2020;1231;;
PF2940;A;17/01/2020;1232;;
PF1559;A;17/01/2020;1232;;
PF5058;A;17/01/2020;1232;;
PF2920;A;17/01/2020;1232;;
PF2919;A;17/01/2020;1232;;
PF0581;A;17/01/2020;1232;;
PF0553;A;17/01/2020;1232;;
PF0554;A;17/01/2020;1232;;
PF0552;A;17/01/2020;1234;;
PF1168;A;17/01/2020;1235;;
PF4218;A;17/01/2020;1237;;
PF1556;A;17/01/2020;1238;;
PF4848;A;17/01/2020;1238;;
PF2901;A;17/01/2020;1239;;
PF4019;A;17/01/2020;1240;;
PF0547;A;17/01/2020;1240;;
PF0548;A;17/01/2020;1243;;
PF0537;A;17/01/2020;1244;;
PF0537;A;17/01/2020;1244;;
PF6528;A;17/01/2020;1244;;
PF6528;A;17/01/2020;1244;;
PF4099;A;17/01/2020;1248;;
PF5058;A;17/01/2020;1253;;
PF0555;A;17/01/2020;1253;;
PF0581;A;17/01/2020;1254;;
PF1765;A;16/01/2020;1433;;
PF0536;S;16/01/2020;1600;;
PF0533;S;16/01/2020;1600;;
PF0534;S;16/01/2020;1600;;
PF1840;S;16/01/2020;1601;;
PF5860;S;16/01/2020;1602;;
PF6528;S;16/01/2020;1602;;
PF1839;S;16/01/2020;1603;;
PF0579;S;16/01/2020;1604;;
PF1897;S;16/01/2020;1605;;
PF0552;S;16/01/2020;1606;;
PF0578;S;16/01/2020;1607;;
PF0576;S;16/01/2020;1608;;
PF0581;S;16/01/2020;1609;;
PF4218;S;16/01/2020;1610;;
PF0588;S;16/01/2020;1612;;
PF0554;S;16/01/2020;1612;;
PF0537;S;16/01/2020;1613;;
PF0535;S;16/01/2020;1613;;
PF3686;S;16/01/2020;1616;;
PF1168;S;16/01/2020;1617;;
PF0548;S;16/01/2020;1617;;
PF3739;S;16/01/2020;1617;;
PF2920;S;16/01/2020;1619;;
PF4848;S;16/01/2020;1619;;
PF1559;S;16/01/2020;1619;;
PF0541;S;16/01/2020;1619;;
PF1551;S;16/01/2020;1620;;
PF4219;S;16/01/2020;1627;;
PF1556;S;16/01/2020;1631;;
PF4019;S;16/01/2020;1631;;
PF2919;S;16/01/2020;1648;;
PF5058;S;16/01/2020;1705;;
PF4099;S;16/01/2020;1707;;
PF2940;S;16/01/2020;1710;;
PF2901;S;16/01/2020;1716;;
PF0547;S;16/01/2020;1716;;
PF5059;S;16/01/2020;1750;;
PF2952;S;16/01/2020;1801;;
PF0532;S;16/01/2020;1802;;
PF2068;S;16/01/2020;1802;;
PF0530;S;16/01/2020;1803;;
PF0540;S;16/01/2020;1806;;
PF0553;S;16/01/2020;1808;;
PF0580;S;16/01/2020;1808;;
PF1714;S;16/01/2020;1830;;
PF1765;;17/01/2020;0558;;
PF6528;E;17/01/2020;0613;;
PF0537;E;17/01/2020;0619;;
PF0532;E;17/01/2020;0621;;
PF1713;E;17/01/2020;0646;;
PF0553;A;17/01/2020;1254;;
PF0554;A;17/01/2020;1254;;
PF1168;A;17/01/2020;1301;;
PF0552;A;17/01/2020;1301;;
PF0548;A;17/01/2020;1304;;
PF1551;A;17/01/2020;1306;;
PF2901;A;17/01/2020;1306;;
PF1556;A;17/01/2020;1306;;
PF4848;A;17/01/2020;1306;;
PF4019;A;17/01/2020;1306;;
PF4218;A;17/01/2020;1306;;
PF0579;A;17/01/2020;1325;;
PF0541;A;17/01/2020;1406;;
PF1765;A;17/01/2020;1432;;
PF0555;S;17/01/2020;1600;;
PF5860;S;17/01/2020;1601;;
PF0579;S;17/01/2020;1601;;
PF2940;S;17/01/2020;1601;;
PF1840;S;17/01/2020;1601;;
PF0533;S;17/01/2020;1601;;
PF0536;S;17/01/2020;1603;;
PF6528;S;17/01/2020;1605;;
PF0553;S;17/01/2020;1609;;
PF0580;S;17/01/2020;1609;;
PF0554;S;17/01/2020;1609;;
PF0588;S;17/01/2020;1610;;
PF4218;S;17/01/2020;1611;;
PF2919;S;17/01/2020;1611;;
PF0532;S;17/01/2020;1612;;
PF0537;S;17/01/2020;1612;;
PF0535;S;17/01/2020;1612;;
PF0540;S;17/01/2020;1612;;
PF4219;S;17/01/2020;1614;;
PF0581;S;17/01/2020;1614;;
PF0576;S;17/01/2020;1614;;
PF2952;S;17/01/2020;1614;;
PF5058;S;17/01/2020;1615;;
PF1897;S;17/01/2020;1615;;
PF1714;S;17/01/2020;1616;;
PF0552;S;17/01/2020;1617;;
PF0548;S;17/01/2020;1617;;
PF1168;S;17/01/2020;1617;;
PF4848;S;17/01/2020;1617;;
PF2920;S;17/01/2020;1617;;
PF3739;S;17/01/2020;1617;;
PF0547;S;17/01/2020;1617;;
PF4019;S;17/01/2020;1619;;
PF1559;S;17/01/2020;1620;;
PF1559;S;17/01/2020;1620;;
PF4099;S;17/01/2020;1622;;
PF5059;S;17/01/2020;1623;;
PF0540;E;20/01/2020;0702;;
PF4219;E;20/01/2020;0706;;
PF0535;E;20/01/2020;0706;;
PF2901;E;20/01/2020;0709;;
PF1551;E;20/01/2020;0709;;
PF4848;E;20/01/2020;0710;;
PF1556;E;20/01/2020;0710;;
PF5860;E;20/01/2020;0710;;
PF1839;E;20/01/2020;0710;;
PF0532;E;20/01/2020;0711;;
PF0552;E;20/01/2020;0712;;
PF6528;E;20/01/2020;0713;;
PF1898;E;20/01/2020;0713;;
PF0533;E;20/01/2020;0716;;
PF0554;E;20/01/2020;0717;;
PF0530;E;20/01/2020;0717;;
PF1713;E;20/01/2020;0718;;
PF0580;E;20/01/2020;0718;;
PF0548;E;20/01/2020;0719;;
PF1168;E;20/01/2020;0719;;
PF1559;E;20/01/2020;0719;;
PF1559;E;20/01/2020;0719;;
PF5059;E;20/01/2020;0720;;
PF0537;E;20/01/2020;0720;;
PF1714;E;20/01/2020;0720;;
PF0581;E;20/01/2020;0721;;
PF2940;E;20/01/2020;0721;;
PF4218;E;20/01/2020;0721;;
PF2952;E;20/01/2020;0724;;
PF3739;E;20/01/2020;0724;;
PF0588;E;20/01/2020;0726;;
PF1897;E;20/01/2020;0726;;
PF1840;E;20/01/2020;0726;;
PF0547;E;20/01/2020;0727;;
PF5058;E;20/01/2020;0727;;
PF0541;E;20/01/2020;0727;;
PF0579;E;20/01/2020;0729;;
PF0553;E;20/01/2020;0729;;
PF2920;E;20/01/2020;0730;;
PF3686;E;20/01/2020;0731;;
PF4019;E;20/01/2020;0731;;
PF0563;E;20/01/2020;0731;;
PF0576;E;20/01/2020;0732;;
PF0578;E;20/01/2020;0732;;
PF2919;E;20/01/2020;0732;;
PF4099;E;20/01/2020;0733;;
PF2068;P;20/01/2020;0920;;
PF0536;P;20/01/2020;1149;;
PF0535;P;20/01/2020;1150;;
PF5860;P;20/01/2020;1152;;
PF0532;P;20/01/2020;1153;;
PF4218;A;20/01/2020;1238;;
PF4099;A;20/01/2020;1239;;
PF1551;A;20/01/2020;1240;;
PF0553;A;20/01/2020;1252;;
PF0581;A;20/01/2020;1252;;
PF0554;A;20/01/2020;1252;;
PF0555;A;20/01/2020;1258;;
PF5058;A;20/01/2020;1258;;
PF2901;A;20/01/2020;1259;;
PF1168;A;20/01/2020;1259;;
PF1168;A;20/01/2020;1259;;
PF0552;A;20/01/2020;1259;;
PF4848;A;20/01/2020;1303;;
PF4019;A;20/01/2020;1303;;
PF1556;A;20/01/2020;1303;;
PF4019;A;20/01/2020;1303;;
PF0579;A;20/01/2020;1306;;
PF1551;A;20/01/2020;1307;;
PF4099;A;20/01/2020;1307;;
PF4218;A;20/01/2020;1307;;
PF0547;A;20/01/2020;1312;;
PF2940;A;20/01/2020;1312;;
PF0579;A;20/01/2020;1315;;
PF0547;A;20/01/2020;1337;;
PF2940;A;20/01/2020;1337;;
PF1765;A;20/01/2020;1431;;
PF3686;S;20/01/2020;1600;;
PF0563;S;20/01/2020;1600;;
PF0534;S;20/01/2020;1600;;
PF0533;S;20/01/2020;1600;;
PF0555;S;20/01/2020;1601;;
PF0579;S;20/01/2020;1603;;
PF1840;S;20/01/2020;1603;;
PF1839;S;20/01/2020;1603;;
PF5860;S;20/01/2020;1604;;
PF0581;S;20/01/2020;1606;;
PF1897;S;20/01/2020;1606;;
PF0580;S;20/01/2020;1606;;
PF0530;S;20/01/2020;1607;;
PF5058;S;20/01/2020;1607;;
PF4218;S;20/01/2020;1609;;
PF0553;S;20/01/2020;1611;;
PF1556;S;20/01/2020;1613;;
PF0576;S;20/01/2020;1615;;
PF0541;S;20/01/2020;1616;;
PF0536;S;20/01/2020;1616;;
PF0554;S;20/01/2020;1617;;
PF4019;S;20/01/2020;1617;;
PF0535;S;20/01/2020;1619;;
PF3739;S;20/01/2020;1620;;
PF0578;S;20/01/2020;1621;;
PF1551;S;17/01/2020;1625;;
PF1556;S;17/01/2020;1626;;
PF3686;S;17/01/2020;1628;;
PF2901;S;17/01/2020;1637;;
PF2901;S;17/01/2020;1637;;
PF2068;S;17/01/2020;1702;;
PF0530;S;17/01/2020;1821;;
PF0532;E;18/01/2020;0603;;
PF1840;E;18/01/2020;0603;;
PF0536;E;18/01/2020;0610;;
PF0579;E;18/01/2020;0611;;
PF0552;E;18/01/2020;0702;;
PF4848;E;18/01/2020;0702;;
PF0580;E;18/01/2020;0719;;
PF1897;E;18/01/2020;0719;;
PF0547;E;18/01/2020;0724;;
PF1168;E;18/01/2020;0724;;
PF0530;E;18/01/2020;0729;;
PF2919;E;18/01/2020;0729;;
PF5059;E;18/01/2020;0729;;
PF5058;E;18/01/2020;0730;;
PF1556;E;18/01/2020;0730;;
PF0553;E;18/01/2020;0732;;
PF0581;E;18/01/2020;0734;;
PF0576;E;18/01/2020;0846;;
PF0536;P;18/01/2020;1106;;
PF0576;P;18/01/2020;1122;;
PF0579;A;18/01/2020;1204;;
PF0553;A;18/01/2020;1401;;
PF0581;A;18/01/2020;1401;;
PF0530;A;18/01/2020;1401;;
PF1840;A;18/01/2020;1403;;
PF0532;A;18/01/2020;1404;;
PF1556;A;18/01/2020;1405;;
PF0580;A;18/01/2020;1408;;
PF5058;A;18/01/2020;1408;;
PF0535;A;18/01/2020;1410;;
PF4848;A;18/01/2020;1414;;
PF1168;A;18/01/2020;1431;;
PF0547;A;18/01/2020;1431;;
PF2919;A;18/01/2020;1432;;
PF0552;A;18/01/2020;1432;;
PF5059;A;18/01/2020;1451;;
PF0548;E;19/01/2020;0725;;
PF3739;E;19/01/2020;0735;;
PF3739;A;19/01/2020;1222;;
PF0548;A;19/01/2020;1222;;
PF1765;;20/01/2020;0558;;
PF0534;E;20/01/2020;0648;;
PF0555;E;20/01/2020;0654;;
PF0536;E;20/01/2020;0658;;
PF0540;P;20/01/2020;1153;;
PF2068;P;20/01/2020;1159;;
PF1839;P;20/01/2020;1159;;
PF1765;P;20/01/2020;1159;;
PF0580;P;20/01/2020;1159;;
PF1897;P;20/01/2020;1159;;
PF1840;A;20/01/2020;1200;;
PF0588;A;20/01/2020;1200;;
PF0536;A;20/01/2020;1203;;
PF0534;A;20/01/2020;1208;;
PF0533;A;20/01/2020;1208;;
PF3739;A;20/01/2020;1208;;
PF0532;A;20/01/2020;1209;;
PF2920;A;20/01/2020;1209;;
